,PRN,Y,M,D,H,min,sec,af0,af1,af2,IODE,Crs,deltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,L2_codes,GPSWeek,L2_dataflag,SV_acc,SV_health,TGD,IODC,msg_trans_t,fit_int
167,30.0,20.0,8.0,6.0,6.0,0.0,0.0,-0.0002767285332084,-7.503331289627e-12,0.0,54.0,22.375,5.589518625726001e-09,2.387674326528,1.2312084436420001e-06,0.004781909054145,4.855915904045e-06,5153.604948044001,367200.0,-1.639127731323e-07,-1.295798316047,3.725290298462e-09,0.937681795582,275.9375,-2.816034447298,-8.542856200222e-09,2.521533537525e-10,1.0,2117.0,0.0,2.0,0.0,3.725290298462e-09,54.0,360000.0,0.0
168,31.0,20.0,8.0,6.0,6.0,0.0,0.0,-6.0360878705980006e-05,-2.5011104298759998e-12,0.0,24.0,20.875,5.2198602852760005e-09,2.113190824069,1.221895217896e-06,0.009568033390678,5.193054676056e-06,5153.619104385,367200.0,-1.4342367649079997e-07,-1.301558425784,2.0302832126619997e-07,0.956791651607,279.34375,0.1440861283027,-8.363919819404e-09,1.925080187317e-10,1.0,2117.0,0.0,2.0,0.0,-1.3038516044620001e-08,24.0,360018.0,4.0
169,4.0,20.0,8.0,6.0,6.0,14.0,40.0,-0.0001212395727634,-4.433786671143e-12,0.0,40.0,-7.71875,4.3280374229880005e-09,-1.717434022684,-5.830079317093e-07,0.0008006332209334,1.1309981346130002e-05,5153.653974533,368080.0,3.5390257835390003e-08,-2.342996131056,1.862645149231e-08,0.9601745150769001,159.03125,-2.714052068305,-7.858541625516e-09,4.857345185067001e-10,1.0,2117.0,0.0,2.0,0.0,-4.19095158577e-09,40.0,364656.0,4.0
170,3.0,20.0,8.0,6.0,7.0,59.0,44.0,-0.00026186183094979997,-1.125499693444e-11,0.0,42.0,-112.28125,4.2458911441230005e-09,3.105057839882,-5.759298801422e-06,0.003127972478978,6.729736924171e-06,5153.777458191,374384.0,7.450580596924e-08,2.861327807137,2.2351741790770002e-08,0.9667298904889,252.21874999999997,0.8176689702804,-8.041406385425001e-09,-2.4251010151910003e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,42.0,369048.0,4.0
171,19.0,20.0,8.0,6.0,7.0,59.0,44.0,-0.00012216717004780002,5.115907697473e-12,0.0,59.0,85.78125,3.905519907477e-09,2.596432964655,4.507601261139e-06,0.009396915906108999,9.439885616301999e-06,5153.699157715,374384.0,1.564621925354e-07,0.8693033587742001,-7.82310962677e-08,0.9820439992858001,204.21874999999997,1.688594525266,-7.619960662453e-09,-2.678682969881e-11,1.0,2117.0,0.0,2.0,0.0,-1.536682248116e-08,59.0,367950.0,0.0
172,20.0,20.0,8.0,6.0,7.0,59.0,44.0,0.0005271164700389001,-1.136868377216e-13,0.0,43.0,-96.53125,5.024852162405e-09,-2.593972766543,-4.811212420464e-06,0.005422518588603,5.463138222694e-06,5153.660785675,374384.0,-8.381903171539e-08,2.725172574673,3.5390257835390003e-08,0.9350661580359001,259.15625,2.688093362335,-8.402492854697e-09,-2.296524230881e-10,1.0,2117.0,0.0,2.0,0.0,-8.847564458847e-09,43.0,367956.0,4.0
173,30.0,20.0,8.0,6.0,7.0,59.0,44.0,-0.00027678161859510003,-7.503331289627e-12,0.0,26.0,21.84375,5.537016353242e-09,-2.84757442127,1.13807618618e-06,0.004782586242072,5.250796675682e-06,5153.603624344,374384.0,-8.009374141693e-08,-1.295859420672,-8.009374141693e-08,0.9376839607007,270.96875,-2.816073929994,-8.481781871689e-09,2.71439877989e-10,1.0,2117.0,0.0,2.0,0.0,3.725290298462e-09,26.0,369799.0,4.0
174,1.0,20.0,8.0,6.0,8.0,0.0,0.0,3.1949486583470004e-05,2.84217094304e-12,0.0,91.0,38.34375,4.235176412097001e-09,-2.079986369701,2.056360244751e-06,0.01007612689864,2.413988113403e-06,5153.701507568,374400.0,4.2840838432310007e-08,1.821114236603,-1.359730958939e-07,0.9807323410843001,344.28125,0.8171508339551,-8.0724791083e-09,1.864363372504e-10,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,91.0,373668.0,4.0
175,2.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.0004981504753232,-5.570655048359e-12,0.0,100.0,51.0625,4.641979071347001e-09,-1.831642430848,2.9355287551879997e-06,0.019754018983799998,2.4829059839249996e-06,5153.75138855,374400.0,3.3713877201079994e-07,1.743337744878,3.46451997757e-07,0.9596635880119001,332.25,-1.612725200341,-8.204984627687e-09,8.17891211309e-11,1.0,2117.0,0.0,2.0,0.0,-1.769512891769e-08,100.0,368659.0,4.0
176,3.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.0002618604339659,-1.114131009672e-11,0.0,33.0,-112.28125,4.2458911441230005e-09,3.107390518351,-5.759298801422e-06,0.003127971314825,6.729736924171e-06,5153.777458191,374400.0,7.450580596924e-08,2.861327681326,2.2351741790770002e-08,0.9667298904889,252.21874999999997,0.8176698802154001,-8.041406385425001e-09,-2.4251010151910003e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,33.0,367218.0,4.0
177,4.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.0001212675124407,-4.433786671143e-12,0.0,41.0,-7.4375,4.268034923643001e-09,-0.7954496833407001,-3.203749656677e-07,0.0008003388065845,1.1501833796500001e-05,5153.6540184020005,374400.0,2.793967723846e-08,-2.343045795662,2.607703208923e-08,0.9601775974453001,154.21875,-2.714202200273,-7.859970256453e-09,4.88234622646e-10,1.0,2117.0,0.0,2.0,0.0,-4.19095158577e-09,41.0,367218.0,4.0
178,5.0,20.0,8.0,6.0,8.0,0.0,0.0,-1.82194635272e-05,-7.958078640513001e-13,0.0,129.0,-96.84375,4.59804867004e-09,0.8455349088829,-4.898756742477e-06,0.006052879034542,6.115064024925e-06,5153.713775635,374400.0,-1.2479722499849998e-07,2.828481249826,-1.862645149231e-08,0.9536233821272999,260.21875,0.8404112665254001,-8.261772707424e-09,-3.0786996687700003e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,129.0,367218.0,4.0
179,6.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.00031233346089720005,-4.433786671143e-12,0.0,39.0,39.25,4.343395205559e-09,-1.8060561531,1.987442374229e-06,0.0017625020118429999,2.909451723099e-06,5153.586057663,374400.0,-3.5390257835390003e-08,1.812862350205,5.774199962616e-08,0.9802710215713001,334.90625,-1.080757122101,-8.242486189777002e-09,7.893185925733e-11,1.0,2117.0,0.0,2.0,0.0,4.19095158577e-09,39.0,367220.0,4.0
180,7.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.0003439779393375,-8.526512829121e-12,0.0,102.0,21.25,5.15128600031e-09,-2.79661332473,8.773058652877999e-07,0.0141685786657,5.3253024816509995e-06,5153.644088745,374400.0,7.450580596924e-08,-1.317474554629,-2.9988586902619996e-07,0.952384454361,274.4375,-2.374332620438,-8.188912529648001e-09,3.3251385053660003e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,102.0,367221.0,4.0
181,8.0,20.0,8.0,6.0,8.0,0.0,0.0,-4.3521635234360006e-05,-1.364242052659e-12,0.0,10.0,81.625,4.148744240422e-09,0.2181627700065,4.079192876816e-06,0.005379682523198001,1.070462167263e-05,5153.708332062,374400.0,6.332993507385e-08,0.7500987093992001,-1.3038516044620001e-08,0.9694781752060001,175.34375,-0.0599638739189,-7.911758127912001e-09,-7.607459738376999e-11,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,10.0,367218.0,4.0
182,9.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.0002658809535205,-6.139089236967e-12,0.0,49.0,-18.25,4.39375444608e-09,0.467987218529,-1.022592186928e-06,0.001608822145499,1.146644353867e-05,5153.688737869001,374400.0,0.0,-2.391516454111,3.725290298462e-09,0.9529662963799,150.6875,1.778219101277,-7.962474526168e-09,4.343038047824e-10,1.0,2117.0,0.0,2.0,0.0,1.396983861923e-09,49.0,370026.0,4.0
183,10.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.00042008468881249997,-1.034550223267e-11,0.0,16.0,-100.71874999999999,4.282321233011e-09,2.168043133482,-5.174428224564e-06,0.005768439499660999,6.8098306655879994e-06,5153.671100616,374400.0,-1.5832483768459998e-07,2.858320043177,-2.0489096641539998e-08,0.9666612415951001,250.46875000000003,-2.650237479475,-8.048192382375e-09,-2.7393998212840003e-10,1.0,2117.0,0.0,2.0,0.0,2.3283064365390003e-09,16.0,367218.0,4.0
184,11.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.00020049326121809999,1.057287590811e-11,0.0,20.0,118.37500000000001,5.484514166315e-09,-2.597221578441,6.163492798805e-06,0.01607055065688,5.1707029342649995e-06,5153.721940994,374400.0,1.4342367649079997e-07,1.341720082587,1.8812716007229998e-07,0.9130014898339001,254.28125,2.020231969559,-8.45463788389e-09,2.092944322389e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,20.0,368652.0,4.0
185,12.0,20.0,8.0,6.0,8.0,0.0,0.0,8.419435471296e-05,-4.888534022029e-12,0.0,97.0,-25.59375,4.210532528438e-09,2.786827981269,-1.4174729585650001e-06,0.007930023712106,8.840113878249998e-06,5153.650426865,374400.0,-2.421438694e-08,-0.2103076738045,-1.769512891769e-07,0.9776094966739001,213.15624999999997,1.167467196643,-7.706749588483001e-09,-5.44665544649e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,97.0,367218.0,4.0
186,13.0,20.0,8.0,6.0,8.0,0.0,0.0,3.3297110348940004e-05,3.410605131648e-12,0.0,79.0,3.625,4.2358907275660005e-09,-0.5836250439486,2.812594175339e-07,0.004303911584429,1.0414049029350001e-05,5153.665277481,374400.0,1.6763806343080003e-08,-2.247540642998,4.656612873077e-08,0.9679197461311001,185.40625,1.048007736197,-7.873185092618e-09,4.757341019492001e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,79.0,367218.0,4.0
187,15.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.000212509650737,2.614797267597e-12,0.0,22.0,-15.28125,5.028066582012001e-09,-0.7702323959566,-5.513429641723999e-07,0.01253356481902,1.042708754539e-05,5153.7330513,374400.0,8.009374141693e-08,-2.482851440294,2.2910535335539999e-07,0.9285980383727002,161.34375,0.8998669563507001,-8.373563078227e-09,3.342996392075e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,22.0,367218.0,4.0
188,16.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.0001921160146594,-4.888534022029e-12,0.0,65.0,-23.21875,4.350538360243e-09,0.8981568724103,-9.313225746155e-07,0.01144446618855,9.285286068915999e-06,5153.801326752,374400.0,9.313225746155e-09,-0.1914638465063,1.2852251529689998e-07,0.9778215934628,209.875,0.6341355353876,-7.993904406777001e-09,-6.757424330990001e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,65.0,367218.0,4.0
189,17.0,20.0,8.0,6.0,8.0,0.0,0.0,0.000306932721287,5.570655048359e-12,0.0,80.0,80.25,3.9298067022740004e-09,-0.009883461377266001,4.293397068976999e-06,0.01328618638217,1.026503741741e-05,5153.740461349,374400.0,-1.825392246246e-07,0.8237836357693,4.2840838432310007e-08,0.9838180990585,197.8125,-1.639111713296,-7.964617410039e-09,1.750072829709e-11,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,80.0,367200.0,0.0
190,18.0,20.0,8.0,6.0,8.0,0.0,0.0,0.0002636779099703,8.526512829121e-12,0.0,200.99999999999997,32.96875,4.622335395966e-09,-1.545237120346,1.7210841178889998e-06,0.0008620796725154,2.289190888405e-06,5153.711906433,374400.0,-5.587935447693e-09,1.837298505166,7.450580596924e-08,0.9643534707700001,337.96875,2.632683294924,-8.333918569731e-09,9.286101089098e-11,1.0,2117.0,0.0,2.0,0.0,-8.381903171539e-09,969.0,367218.0,4.0
191,19.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.00012216717004780002,5.115907697473e-12,0.0,67.0,85.78125,3.905519907477e-09,2.598766702276,4.507601261139e-06,0.009396917419508,9.439885616301999e-06,5153.699151993,374400.0,1.564621925354e-07,0.8693032315003001,-7.82310962677e-08,0.9820439948971,204.21874999999997,1.688594506248,-7.619960662453e-09,-2.678682969881e-11,1.0,2117.0,0.0,2.0,0.0,-1.536682248116e-08,67.0,367200.0,0.0
192,20.0,20.0,8.0,6.0,8.0,0.0,0.0,0.0005271164700389001,-1.136868377216e-13,0.0,39.0,-96.53125,5.024852162405e-09,-2.591638538845,-4.811212420464e-06,0.005422518355772,5.463138222694e-06,5153.660787582,374400.0,-8.381903171539e-08,2.7251724474,3.5390257835390003e-08,0.9350661594988001,259.15625,2.688092894202,-8.402492854697e-09,-2.296524230881e-10,1.0,2117.0,0.0,2.0,0.0,-8.847564458847e-09,39.0,367218.0,4.0
193,21.0,20.0,8.0,6.0,8.0,0.0,0.0,3.242585808039e-05,4.433786671143e-12,0.0,54.0,44.9375,4.910561687462e-09,1.463147703278,1.667067408562e-06,0.02379789564293,2.052634954453e-06,5155.077028275,374400.0,4.1164457798e-07,1.7451761399,-4.954636096954e-07,0.9536703812965,330.8125,-1.305011829701,-8.446066098269e-09,8.643217167544999e-11,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,54.0,367218.0,4.0
194,22.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.0007664547301829,3.069544618484e-12,0.0,28.0,-107.18749999999999,5.130570851727e-09,-0.8704712369982,-5.491077899932999e-06,0.006860073655844,5.716457962989999e-06,5153.771802902,374400.0,-1.2479722499849998e-07,2.772388141574,9.499490261078e-08,0.9317905118321002,255.03125,-1.109888530192,-8.607144236390999e-09,-2.064371703653e-10,1.0,2117.0,0.0,2.0,0.0,-1.8160790204999998e-08,28.0,367218.0,4.0
195,23.0,20.0,8.0,6.0,8.0,0.0,0.0,3.05469147861e-05,1.26192389871e-11,0.0,44.0,-97.40625,4.4062549667770005e-09,-1.730937643084,-4.909932613373e-06,0.0009155004518107002,6.614252924919e-06,5153.636146545,374400.0,-1.6763806343080003e-08,2.836423228733,9.313225746155e-09,0.9615655643797001,250.0625,1.683701459278,-8.123909822024001e-09,-2.292952653539e-10,1.0,2117.0,0.0,64.0,63.0,-8.381903171539e-09,300.0,367218.0,4.0
196,24.0,20.0,8.0,6.0,8.0,0.0,0.0,-1.674611121416e-05,-5.684341886081e-13,0.0,38.0,29.125,5.518444151064e-09,-1.79804893975,1.346692442894e-06,0.009856639779172999,4.878267645835999e-06,5153.636646271,374400.0,1.1362135410309999e-07,-1.390847992093,-8.009374141693e-08,0.9356821665065,269.5,0.6700588303198001,-8.472495770600001e-09,4.2858928103530004e-10,1.0,2117.0,0.0,2.0,0.0,2.793967723846e-09,38.0,367218.0,4.0
197,25.0,20.0,8.0,6.0,8.0,0.0,0.0,3.1966716051100004e-05,4.6611603465859995e-12,0.0,105.0,-29.5,4.4962587157950005e-09,2.565125100191,-1.6801059246059999e-06,0.009085473022424,8.400529623031999e-06,5153.755002975,374400.0,-6.332993507385e-08,-0.2800864743145,-1.229345798492e-07,0.9648886530167999,217.375,0.9375559202588001,-7.818539959286001e-09,-5.139499795082001e-10,1.0,2117.0,0.0,2.0,0.0,5.587935447693e-09,105.0,367218.0,4.0
198,26.0,20.0,8.0,6.0,8.0,0.0,0.0,0.0002564494498074,6.707523425575e-12,0.0,107.0,-32.71875,5.152357473513e-09,1.981365270285,-1.5571713447569998e-06,0.004824593663216,8.197501301765e-06,5153.655281067,374400.0,-7.264316082001e-08,-0.3166693053819,1.9371509551999997e-07,0.9459043124371,214.03124999999997,0.20833808575180002,-8.291059641628e-09,-5.018066165455e-10,1.0,2117.0,0.0,2.0,0.0,6.984919309616e-09,107.0,367218.0,4.0
199,27.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.00036429148167370004,-9.436007530894001e-12,0.0,18.0,86.8125,4.005166831275e-09,0.06746795609404,4.5262277126309994e-06,0.008309073396958001,1.0401010513310001e-05,5153.675279616999,374400.0,4.0978193283079996e-08,0.7649518570982,8.940696716309e-08,0.977923754884,184.5625,0.5799100278547,-7.898186134012e-09,-6.464554988949e-11,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,18.0,367218.0,4.0
200,28.0,20.0,8.0,6.0,8.0,0.0,0.0,0.0006923386827111,-3.865352482535e-12,0.0,72.0,-31.28125,4.400540376537e-09,0.8362514779850001,-1.776963472366e-06,0.01838057499845,9.272247552872e-06,5153.665325165,374400.0,-2.328306436539e-07,-0.18778028168820002,-2.458691596985e-07,0.9768584813453001,216.5,-1.401456867732,-8.178911770074002e-09,-5.360937804788e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,72.0,367200.0,0.0
201,29.0,20.0,8.0,6.0,8.0,0.0,0.0,-0.00016662757843730001,-8.4128259914e-12,0.0,45.0,81.65625,3.761228098819e-09,0.2722224557751,4.136934876442e-06,0.001631563645788,9.903684258461e-06,5153.772388458,374400.0,-2.0489096641539998e-08,0.8356602879195001,-2.607703208923e-08,0.9855105592248,203.09374999999997,2.140915545726,-7.662104871709e-09,1.071473202588e-11,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,45.0,367236.0,4.0
202,31.0,20.0,8.0,6.0,8.0,0.0,0.0,-6.03785738349e-05,-2.5011104298759998e-12,0.0,25.0,19.96875,5.099498128852e-09,-3.11978765481,1.115724444389e-06,0.009567657369189,5.073845386505e-06,5153.619813919,374400.0,-1.266598701477e-07,-1.301618420055,-4.2840838432310007e-08,0.9567942190283001,282.3125,0.1440983977967,-8.170697485204e-09,2.7751155947039997e-10,1.0,2117.0,0.0,2.0,0.0,-1.3038516044620001e-08,25.0,367218.0,4.0
203,32.0,20.0,8.0,6.0,8.0,0.0,0.0,0.0003285147249699,5.684341886081e-12,0.0,92.0,-5.9375,4.371967824294e-09,0.7618592321865001,-4.973262548446999e-07,0.004104169900529001,1.147016882896e-05,5153.748708725,374400.0,-1.080334186554e-07,-2.382802604516,6.332993507385e-08,0.9570525571948001,156.78125,-2.435752621571,-7.903543500025e-09,3.9573076948930004e-10,1.0,2117.0,0.0,2.0,0.0,4.656612873077e-10,92.0,367218.0,4.0
204,3.0,20.0,8.0,6.0,9.0,59.0,44.0,-0.00026194239035250003,-1.125499693444e-11,0.0,45.0,-109.9375,4.225890311008e-09,-2.127955125827,-5.5897980928419996e-06,0.00312754267361,6.9197267293929994e-06,5153.778310776,381584.0,-3.166496753693e-08,2.861270683112,-3.3527612686160006e-08,0.9667278584957,249.46875,0.8176114117685,-7.998547457321e-09,-3.4322858256240003e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,45.0,374418.0,4.0
205,5.0,20.0,8.0,6.0,9.0,59.0,44.0,-1.822644844651e-05,-7.958078640513001e-13,0.0,65.0,-104.125,4.650193699233e-09,1.893201672523,-5.504116415977e-06,0.006052825716324,6.131827831268e-06,5153.715515137,381584.0,-2.0489096641539998e-08,2.828422046994,-6.146728992462001e-08,0.9536207649669001,261.75,0.8405676115064001,-8.291773957096001e-09,-3.703725703613e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,65.0,375011.0,4.0
206,10.0,20.0,8.0,6.0,9.0,59.0,44.0,-0.0004201582632959,-1.034550223267e-11,0.0,37.0,-97.5625,4.206960951096e-09,-3.067289054775,-5.025416612625e-06,0.005768085131422,6.716698408127e-06,5153.671648026,381584.0,-6.146728992462001e-08,2.858262673382,-3.3527612686160006e-08,0.9666598064724999,252.4375,-2.650243701265,-7.934973380634e-09,-2.710827202548e-10,1.0,2117.0,0.0,2.0,0.0,2.3283064365390003e-09,37.0,380298.0,4.0
207,15.0,20.0,8.0,6.0,9.0,59.0,44.0,-0.00021249102428560002,2.614797267597e-12,0.0,3.0,-22.96875,5.014851645058001e-09,0.27756723868100003,-1.050531864166e-06,0.012532518943769999,1.060403883457e-05,5153.731042861999,381584.0,-1.192092895508e-07,-2.482911446268,2.235174179077e-07,0.9286003322283,160.34375,0.8998822145863001,-8.355348413147001e-09,2.675111521189e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,3.0,379200.0,0.0
208,19.0,20.0,8.0,6.0,9.0,59.0,44.0,-0.0001221303828061,5.115907697473e-12,0.0,63.0,91.1875,3.8715897154870005e-09,-2.636655092639,4.768371582031e-06,0.009395052446052,1.0330229997630002e-05,5153.702650069999,381584.0,9.126961231232e-08,0.8692475996516,1.3783574104309998e-07,0.9820445098442001,189.34375,1.688656863131,-7.598887741267e-09,1.52863513514e-10,1.0,2117.0,0.0,2.0,0.0,-1.536682248116e-08,63.0,374400.0,0.0
209,20.0,20.0,8.0,6.0,9.0,59.0,44.0,0.0005271160043776,-1.136868377216e-13,0.0,44.0,-91.875,4.989493546719001e-09,-1.543668891183,-4.740431904792999e-06,0.00542209064588,5.414709448814e-06,5153.662164688,381584.0,-8.940696716309e-08,2.725111635358,-3.725290298462e-08,0.9350643893679002,262.15625,2.687981383271,-8.458923776700002e-09,-2.03937066226e-10,1.0,2117.0,0.0,2.0,0.0,-8.847564458847e-09,44.0,374418.0,4.0
210,27.0,20.0,8.0,6.0,9.0,59.0,44.0,-0.0003643590025604,-9.322320693172999e-12,0.0,22.0,78.6875,4.095884895761001e-09,1.115410471015,4.2840838432310004e-06,0.008307786658406001,1.017563045025e-05,5153.672374725,381584.0,1.862645149231e-09,0.7648952948335,1.098960638046e-07,0.9779232472514,191.71875,0.579811232608,-7.881042562771001e-09,-7.821754378894e-11,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,22.0,375948.0,4.0
211,31.0,20.0,8.0,6.0,9.0,59.0,44.0,-6.0395803302530004e-05,-2.5011104298759998e-12,0.0,21.0,22.625,5.0644966709e-09,-2.071884514329,8.922070264815999e-07,0.009567309520207,5.058944225311e-06,5153.620538712001,381584.0,-1.117587089539e-08,-1.301678082243,-1.6950070858e-07,0.9567960842488001,283.28125,0.1440794749513,-8.284273644678001e-09,3.6680099301940004e-10,1.0,2117.0,0.0,2.0,0.0,-1.3038516044620001e-08,21.0,374916.0,4.0
212,1.0,20.0,8.0,6.0,10.0,0.0,0.0,3.1969975680110006e-05,2.84217094304e-12,0.0,92.0,37.625,4.372682139763e-09,-1.029815918321,1.987442374229e-06,0.01007607067004,2.412125468254e-06,5153.701654434,381600.0,2.0489096641539998e-07,1.821056514245,1.341104507446e-07,0.9807322533092,343.625,0.8171418955256,-8.307131739667e-09,2.107230631757e-11,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,92.0,374418.0,4.0
213,2.0,20.0,8.0,6.0,10.0,0.0,0.0,-0.0004981905221939,-5.570655048359e-12,0.0,101.0,48.78125,5.014494597333e-09,-0.7816082166395,2.745538949966e-06,0.01975370629225,3.4570693969729997e-06,5153.7474823,381600.0,-2.775341272354e-07,1.743275509417,1.303851604462e-07,0.9596615062794,317.75,-1.612621919787,-8.856440025795e-09,1.567922458534e-10,1.0,2117.0,0.0,2.0,0.0,-1.769512891769e-08,101.0,374400.0,0.0
214,4.0,20.0,8.0,6.0,10.0,0.0,0.0,-0.00012129964306950001,-4.433786671143e-12,0.0,42.0,-1.1875,4.204460846956e-09,0.25440529560740005,-3.725290298462e-08,0.0008008005097508001,1.1611729860310001e-05,5153.654720306,381600.0,3.166496753693e-08,-2.343102267226,7.450580596924e-08,0.9601811874463,155.03125,-2.71386602755,-7.834254899591002e-09,4.750197864808001e-10,1.0,2117.0,0.0,2.0,0.0,-4.19095158577e-09,42.0,374418.0,4.0
215,5.0,20.0,8.0,6.0,10.0,0.0,0.0,-1.8225517123940002e-05,-7.958078640513001e-13,0.0,130.0,-104.125,4.650193699233e-09,1.895535013693,-5.504116415977e-06,0.006052827578969,6.131827831268e-06,5153.715511322,381600.0,-2.0489096641539998e-08,2.828421915332,-6.146728992462001e-08,0.9536207693556,261.75,0.8405679728472001,-8.291773957096001e-09,-3.703725703613e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,130.0,374420.0,4.0
216,6.0,20.0,8.0,6.0,10.0,0.0,0.0,-0.000312365591526,-4.433786671143e-12,0.0,44.0,42.40625,4.380182438979001e-09,-0.7555868509623,2.250075340271e-06,0.001762638683431,2.9020011425019996e-06,5153.586881638,381600.0,-2.793967723846e-08,1.812802604631,-5.587935447693e-09,0.9802715350555999,334.75,-1.080993165396,-8.287130981444e-09,1.025042689617e-10,1.0,2117.0,0.0,2.0,0.0,4.19095158577e-09,44.0,374400.0,0.0
217,7.0,20.0,8.0,6.0,10.0,0.0,0.0,-0.0003440394066274,-8.526512829121e-12,0.0,103.0,22.84375,5.082711715344e-09,-1.746462099019,1.0449439287190002e-06,0.014169148053039999,4.533678293228e-06,5153.642332077,381600.0,2.011656761169e-07,-1.317534357257,-1.192092895508e-07,0.9523875001565001,280.90625,-2.374279611602,-8.222485356662001e-09,4.671623163285e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,103.0,374802.0,4.0
218,8.0,20.0,8.0,6.0,10.0,0.0,0.0,-4.353094846010001e-05,-1.364242052659e-12,0.0,11.0,78.875,4.227318941945e-09,1.268398109118,4.271045327187e-06,0.0053797008004039994,1.039728522301e-05,5153.707811356,381600.0,7.450580596924e-08,0.7500419628069,2.9802322387700004e-08,0.9694776763509,179.71875,-0.0600421692945,-7.885328455581e-09,-8.464638300446999e-11,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,11.0,374418.0,4.0
